bgg_id,name,year,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,cooperative,compilation,compilation_of,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id,game_type,designer,artist,mechanic,category,family,publisher,avg_time
64463,ChicagoOpoly,1989.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,(Uncredited),,,,,NationalOpoly Sales Corporation,
64465,MY-NUTE Tabletop Golf,1994.0,1.0,4.0,1.0,4.0,1.0,4.0,,,30.0,30.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,Sports: Golf,(Unknown),
64471,Wordage,1994.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,Mark Clute,,,,,Endgame Entertainment,
64473,TexOpoly,1996.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,,,,,,,1.0,2.0,,,,,,,,,,,,(Uncredited),,,,Series: Monopoly-Like,Global Games Ltd.,
64474,Hearts for Kids,1996.0,2.0,99.0,2.0,99.0,2.0,99.0,6.0,,30.0,30.0,,,,,,,2.0,4.0,1.0,,,,,,,,,,Children's Game,(Uncredited),Bruce Marion,Trick-taking,,Traditional Card Games: Hearts,University Games,
64475,Monopoly: Denver Edition,1996.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,60.0,60.0,,,,,,,7.0,5.64286,2.68214,,,,,,,,,,,(Uncredited),,,,,The Op,
64499,"Nuggets, The Rush To The Klondike",1937.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,2.0,3.5,2.5,,,,,,,,,,,(Uncredited),,,,,Selchow & Righter,
64501,Gas Rashun,1943.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Chit-Pull System,Adventure,,"New ""Arts"" Sales. Co.",
64502,Movie Millions,1936.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Movies / TV / Radio theme,Theme: Movie Industry,Transogram,
64503,Golf,1890.0,1.0,4.0,1.0,4.0,1.0,4.0,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,(Uncredited),,,Sports,Sports: Golf,Milton Bradley,
64505,Monopoly: Boston Red Sox Collector's Edition,2000.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,60.0,60.0,,,,,,,9.0,4.88889,1.72848,,,,,,,,,,,(Uncredited),,,,,The Op,
64509,Green Day: Playing with Matches,2006.0,2.0,,2.0,,2.0,,8.0,,20.0,20.0,,,,,,,1.0,3.0,,,,,,,,,,,,(Uncredited),,Memory,,,ICUP Inc.,
64512,The Poker-Reno Game,,1.0,6.0,1.0,6.0,1.0,6.0,10.0,,30.0,30.0,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,,Dice,,Cardinal,
64513,Śladami Papieża,1999.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,Children's Game,Grzegorz Grochowski,,,,,Wydawnictwo Diecezjalne i Drukarnia w Sandomierzu,
64515,Bet-a-Million,,4.0,,4.0,,4.0,,18.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,(Uncredited),(Uncredited),,Dice,,E.S. Lowe,
64518,Picture Pairs Matching Game,,1.0,6.0,1.0,6.0,1.0,6.0,3.0,,10.0,10.0,,,,,,,3.0,5.33333,0.471405,,,,,,,,,,Children's Game,(Uncredited),,,,,,
64520,Gongor Whist,2008.0,1.0,1.0,1.0,1.0,1.0,1.0,,,10.0,10.0,,,,,,17539.0,32.0,6.24062,1.1269,5.51268,2.0,,,,,,,,,P. D. Magnus,P. D. Magnus,Trick-taking,,,(Web published),10.0
64522,Whirlpool,1933.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,30.0,30.0,,,,,,,1.0,4.0,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,Whitman,
64531,Sikestonopoly,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,,,180.0,180.0,,,,,,,,,,,,,,,,,,,,(Uncredited),Darlene Spell,,,Series: Monopoly-Like,"Pride Distributors, Inc.",
64532,Old Maid: The Board Game,2007.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,20.0,20.0,,,,,,,2.0,2.0,,,,,,,,,,,Children's Game,(Uncredited),(Uncredited),,,Traditional Card Games: Old Maid,Cadaco,
64548,Rainforest Safari,2008.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,,,,,,,,,,2.0,3.5,1.5,,,,,,,,,,Children's Game,(Uncredited),(Uncredited),Roll / Spin and Move,,Theme: Safaris,"Mattel, Inc.",
64549,Thank God You're Here: The Game,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,8.0,4.5125,2.42664,,,,,,,,,,,(Uncredited),,Acting,,,Barking Spider,
64554,Spellominoes,2003.0,2.0,,2.0,,2.0,,6.0,,15.0,15.0,,,,,,,1.0,9.0,,,,,,,,,,,,(Uncredited),,Hand Management,,,"TREND enterprises, Inc.",
64556,M.I.G 4,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,15.0,,60.0,60.0,,,,,"15236,37225,297181,15519",,6.0,4.66667,1.37437,,,,,,,,,,,(Uncredited),,Dice Rolling,Trivia,Series: M.I.G. (Compete Now),Compete Now,
64560,Wine Wars,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,18.0,,45.0,45.0,,,,,,,17.0,4.94118,1.58932,,,,,,,,,,,Joyce Lock,,Dice Rolling,,Food & Drink: Wine,Chronicle Books,
64561,Argotics,1995.0,2.0,4.0,2.0,4.0,2.0,4.0,15.0,,45.0,45.0,,,,,,,1.0,4.0,,,,,,,,,,,,Max Gerchambeau,,Dice Rolling,,,,
64563,Oratory,1996.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,,,,,,,3.0,6.5,0.408248,,,,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,,,
64570,1843,2011.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,360.0,360.0,,,,,,13022.0,41.0,7.22317,1.64747,5.53557,3.5,,,,,,,,Strategy Game,J. C. Lawrence,J. C. Lawrence,,,,(Web published),
64575,Monopoly: Bank of America Baseball,2005.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,90.0,90.0,,,,,,,2.0,1.5,0.5,,,,,,,,,,,(Uncredited),,,,,The Op,
64582,Freeze,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,30.0,30.0,,,,,,,1.0,6.0,,,,,,,,,,,Abstract Game,Ron Koskela,,,Abstract Strategy,Components: 12 x 12 Grids,Frezcogames,
64583,SWAT!,2010.0,2.0,7.0,2.0,7.0,2.0,7.0,7.0,,30.0,30.0,,,,"271,29018",,11784.0,196.0,6.00274,1.29602,5.54418,1.1333,,,,,,,,Family Game,Reiner Knizia,,,,,,30.0
64593,Medina de Rio Seco,1984.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,90.0,90.0,,,,,,,6.0,5.16667,0.687184,,2.0,,,,,,,,,Jean-Jacques Petit,,Hexagon Grid,,,Casus Belli,90.0
64597,Villin Lännen Poppamies,,2.0,5.0,2.0,5.0,2.0,5.0,7.0,,30.0,30.0,,,,,,,4.0,4.05,0.779423,,,,,,,,,,,Ilkka Salama,,Roll / Spin and Move,American Indian Wars,,Oy Fenno-Alga Ab,
64603,Diamantenraub,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,30.0,30.0,,,,,,,7.0,5.07143,2.21083,,1.8333,,,,,,,,Family Game,Reiner Knizia,Susann Ziprian,Open Drafting,,,Funny Farm,30.0
64608,Kapitan Bomba,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,,15.0,15.0,,,,,,23565.0,50.0,3.86,1.85753,5.4612,1.1667,,,,,,,,,,,Hand Management,,Players: Two Player Only Games,Kuźnia Gier,15.0
64610,Star Wars R2-D2 is in Trouble,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,30.0,30.0,,,,1410,,23861.0,129.0,4.69264,1.53871,5.44756,1.0,,,,,,,,,Will Creech,,Roll / Spin and Move,,Movies: Star Wars,Hasbro,30.0
64611,Monopoly Get Out of Jail Mini Game,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,10.0,10.0,,,,,,23446.0,38.0,3.84211,1.80316,5.4637,1.0,,,,,,,,,(Uncredited),,,Action / Dexterity,,,10.0
64615,FISH ON,2009.0,2.0,,2.0,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Dice Rolling,,Theme: Fishing / Angling,Northern Slayers,
64617,The Penguin Game,2003.0,1.0,4.0,1.0,4.0,1.0,4.0,,,10.0,10.0,,,,,,,4.0,6.5,1.5,,,,,,,,,,Abstract Game,Jonathan Dietrich,,,Abstract Strategy,,,
64619,Ett frågespel från SCB,2009.0,2.0,,2.0,,2.0,,,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,(Uncredited),,,Trivia,,Statistiska centralbyrån,
64627,Chester Gump Game,1938.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,Children's Game,Comic Strips: The Gumps,Milton Bradley,
64628,"Chester Gump Game, In The City Of Gold",1936.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,1.0,9.0,,,,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,Comic Strips: The Gumps,Milton Bradley,
64630,Skeezix and the Air Mail,1930.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),Frank King,Roll / Spin and Move,,,Milton Bradley,
64633,Spanky Spanky: The Hanky Panky Game,1995.0,2.0,8.0,2.0,8.0,2.0,8.0,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,(Uncredited),,Role Playing,,,Boxer Games,
64648,Pictureka! Kubes Game,2008.0,2.0,,2.0,,2.0,,6.0,,30.0,30.0,,,,,,,19.0,5.24737,1.36743,,2.0,,,,,,,,Children's Game,(Uncredited),Glenn D'Hondt,,,Game: Pictureka,Hasbro,30.0
64650,100 Points Rummy,2010.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,Hand Management,Card Game,,A'n'SR -entertainments,
64653,Rat Race,2002.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,30.0,30.0,,,,,,,5.0,5.8,1.16619,,2.0,,,,,,,,,,Alexander Bradley,,,,Buccaneer Games,30.0
64654,Gogo's Crazy Bones,2009.0,2.0,,2.0,,2.0,,5.0,,15.0,15.0,,,,,,,23.0,5.47826,1.95314,,,,,,,,,,Children's Game,(Uncredited),,,,,Magic Box Int.,
64656,Wampum,2010.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,45.0,45.0,,,,,,16608.0,116.0,5.76905,1.23196,5.51702,,,,,,,,,,Jeffrey D. Allers,Dennis Lohausen,,,,Pegasus Spiele,
64657,Sticht oder Nicht,2010.0,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,30.0,30.0,,,,,,16528.0,66.0,6.01061,1.26421,5.5172,1.5,,,,,,,,,Thomas Nezold,Tom Thiel,Trick-taking,Card Game,,Pegasus Spiele,30.0
64658,Road Skill: Survival on Life's Great Highway,1994.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,Children's Game,R. L. Crabb,,Roll / Spin and Move,,Animals: Squirrels,Scairy Hairy Toys,
64659,Paníque: The Spooky Frightmare Game!,1994.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,Children's Game,Richard Sala,Wild Wigout Group,Roll / Spin and Move,,,Scairy Hairy Toys,
64660,Heavenly Ham House: The Safe-Sex Virtual-Reality Role-Playing Game!!,1994.0,2.0,5.0,2.0,5.0,2.0,5.0,18.0,,30.0,30.0,,,,,,,1.0,10.0,,,,,,,,,,,,Lloyd Dangle,,Roll / Spin and Move,,Theme: Love / Romance,Scairy Hairy Toys,
64662,Power Rangers Collectible Card Game,2008.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,,20.0,20.0,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,,,,Bandai,
64663,Word Challenge,1986.0,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Word Game,,"CSW, Inc.",
64672,Tower of Babel,2004.0,1.0,1.0,1.0,1.0,1.0,1.0,,,10.0,10.0,,,,,,,3.0,5.83333,1.64992,,,,,,,,,,Abstract Game,Mark Biggar,,Tile Placement,,Players: Games with Solitaire Rules,,
64673,Plum Crazy,1989.0,3.0,9.0,3.0,9.0,3.0,9.0,8.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,Memory,,,San Serif Print Promotions Ltd (Serif),
64675,Schweinebande,2010.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,30.0,30.0,,,,,,8024.0,451.0,6.00443,1.22736,5.59814,1.5667,,,,,,,,Family Game,Stefan Dorra,Doris Matthäus,,,,,30.0
64692,Shock Hockey,1996.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,1.0,5.0,,,,,,,,,,,Customizable,Stefan Ljunqvist,Stefan Thunberg,,,,,
64694,Zoofari Paw Prints,2000.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,,15.0,15.0,,,,,,,2.0,7.0,3.0,,,,,,,,,,,Mark Rice,,Memory,,,Games To Remember,
64700,TinkerBell Pardon My Pixie Dust Game,,2.0,4.0,2.0,4.0,2.0,4.0,3.0,,15.0,15.0,,,,,,,3.0,3.0,1.41421,,1.0,,,,,,,,Children's Game,(Uncredited),,,,,Cardinal,15.0
64701,Body Count: Five Battles in Vietnam 1965–1969,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,,,,,,,1.0,7.0,,,,,,,,,,,War Game,,Nicolás Eskubi,Hexagon Grid,,,Multi-Man Publishing,
64706,Monopoly Free Parking Mini Game,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,15.0,15.0,,,,,,21964.0,55.0,5.17091,1.80481,5.48778,1.0,,,,,,,,,(Uncredited),,Roll / Spin and Move,Action / Dexterity,,Hasbro,15.0
64719,Monopoly: New York Yankees World Series Champions Collector's Edition,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,90.0,90.0,,,,,,,5.0,3.8,3.1241,,,,,,,,,,,(Uncredited),(Uncredited),,,,The Op,
64724,City Lines,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,120.0,120.0,,,,,,,1.0,5.0,,,2.5,,,,,,,,,Pedro Barradas,Pedro Barradas,,,,(Web published),120.0
64735,Splut!,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,20.0,20.0,,,,,,11670.0,85.0,6.67918,1.48049,5.54523,2.4706,,,,,,,,Abstract Game,Tommy De Coninck,Tommy De Coninck,,,,,20.0
64738,Pur Week-End,2009.0,2.0,10.0,2.0,10.0,2.0,10.0,15.0,,30.0,30.0,,,,,,,5.0,6.0,1.30384,,,,,,,,,,,Aymeric d'Afflon,Dorothée Reynaud,Storytelling,,,Dialude,
64741,Draughts for 4,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,9.0,,25.0,25.0,,,,,,,2.0,7.0,2.0,,,,,,,,,,Abstract Game,Jolande Penninks,,Grid Movement,Abstract Strategy,,,
64748,Ladinoscop,2007.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,30.0,30.0,,,,,,,1.0,7.0,,,2.0,,,,,,,,,Armin Bernhard,Manuel Riz,,,,Museum Ladin Ciastel de Tor,30.0
64752,Zookeeper,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,11.0,,30.0,30.0,1.0,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,,,,(Unknown),
64756,Das Südtirolspiel,1995.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,60.0,60.0,,,,,,,1.0,4.0,,,,,,,,,,,,Josef M. Schönegger,,Roll / Spin and Move,,,"Ideen-Werkstatt KG, des Klaus Wagner & Co",
64758,Chrono Cat's,2007.0,3.0,8.0,3.0,8.0,3.0,8.0,9.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,,François Petit,,,,,Cat's Family,
64759,Fix Mix,2008.0,2.0,8.0,2.0,8.0,2.0,8.0,4.0,,15.0,15.0,,,,,,,1.0,4.0,,,,,,,,,,,Children's Game,Frank Stark,,Pattern Recognition,,,Nürnberger-Spielkarten-Verlag,
64765,Hollywood Domino,2008.0,2.0,8.0,2.0,8.0,2.0,8.0,12.0,,,,,,,,,,13.0,6.01923,1.61859,,2.0,,,,,,,,Abstract Game,,,,Abstract Strategy,,Parker Brothers,
64766,Rainbow++++,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,,30.0,30.0,,,,,,,2.0,7.0,1.0,,1.5,,,,,,,,Abstract Game,Carlos Moreno Serrano,,,,,(Web published),30.0
64769,"Desert War: Egypt, 1940",2010.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,120.0,120.0,,,,,,14693.0,53.0,6.56792,1.46825,5.52612,1.8125,,,,,,,,War Game,Richard H. Berg,,,,,Worthington Games,120.0
64777,Dominion,2004.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,11189.0,54.0,7.50185,1.7949,5.54956,,,,,,,,,Abstract Game,K. Franklin,,,Abstract Strategy,,(Web published),
64778,Giant Monster Rampage (Third Edition),2009.0,1.0,4.0,1.0,4.0,1.0,4.0,10.0,,60.0,60.0,,,,12129,,,11.0,8.31818,1.31897,,2.0,,,,,,,,War Game,Ken Lewis,,,,,Radioactive Press,60.0
64779,Power Warriors: Core Rulebook,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,,,,,,,,,1.0,7.0,,,,,,,,,,,War Game,Ken Lewis,,,,,Radioactive Press,
64781,Mix 'n' Match,2001.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,2.0,7.0,,,,,,,,,,,Abstract Game,Chris Huntoon,,,Abstract Strategy,,(Web published),
64783,Jumping Beans,2001.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,2.0,7.25,0.25,,,,,,,,,,Abstract Game,Chris Huntoon,,,Abstract Strategy,,(Web published),
64784,Par Golf,1950.0,1.0,4.0,1.0,4.0,1.0,4.0,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Sports,Sports: Golf,"National Games, Inc.",
64785,Chameleons,2000.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,1.0,8.0,,,,,,,,,,,Abstract Game,Chris Huntoon,,,Abstract Strategy,,(Web published),
64786,The Game Of Tennis,1924.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Sports,Sports: Tennis,National Game Company,
64790,Polis,2010.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,2.0,6.0,,,3.0,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64791,Phillips H. Lord's Gang Busters,1930.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,(Unknown),
64793,Chronicles of Prince Valiant,2009.0,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,4.0,,,2.0,,,,,,,,,Lloyd Krassner,Hal Foster,,,Comic Strips: King Features Syndicate,Warp Spawn Games,
64795,New World Conquest,2009.0,2.0,5.0,2.0,5.0,2.0,5.0,,,,,,,,,,,3.0,7.0,1.41421,,3.0,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64797,Urbs Romana,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,1.0,4.0,,,2.0,,,,,,,,,Lloyd Krassner,,Tile Placement,,Ancient: Rome,Warp Spawn Games,
64798,The Stock Exchange,1988.0,2.0,6.0,2.0,6.0,2.0,6.0,14.0,,180.0,180.0,,,,,,,1.0,4.0,,,,,,,,,,,,(Uncredited),,,Economic,,"R&J Talboys, Inc.",
64799,Battle of Camlann,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,4.0,,,2.0,,,,,,,,,Lloyd Krassner,,Hand Management,,Players: Two Player Only Games,Warp Spawn Games,
64800,Anatolia 1000 BC,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,1.0,6.0,,,3.0,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64803,Escalation,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,(Uncredited),,Hand Management,,Players: Two Player Only Games,Warp Spawn Games,
64804,The Olympic Game,2004.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,60.0,,,,,,,1.0,6.0,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,Sports: Olympics,Kärnan,
64812,Cranium Dice Game,2009.0,2.0,,2.0,,2.0,,8.0,,,,,,,891,,,24.0,5.6875,1.82467,,,,,,,,,,,(Uncredited),,Dice Rolling,,Game: Cranium,Hasbro,
64816,Showdown! Battle Royal,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,45.0,45.0,,,,,,,1.0,4.0,,,,,,,,,,,,Rowe Cavelli,Phil Purstell,,,,,
64819,From Head to Toe,,2.0,4.0,2.0,4.0,2.0,4.0,3.0,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,Children's Game,(Uncredited),Eric Carle,Acting,,Series: World of Eric Carle (University Games),University Games,
64821,Classical Conquests,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64822,Imperialism,2009.0,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,(Uncredited),,,,,Warp Spawn Games,
64824,Civ Builder,2009.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64826,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,90.0,120.0,,,,,,3991.0,759.0,6.62182,1.46329,5.81376,,,,,,,,,,Martin Wallace,,,,,,
64827,Warped Diplomacy Classic,2009.0,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,Lloyd Krassner,,,,Game: Diplomacy,Warp Spawn Games,
64828,Paper Rails USA,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,6.0,,,1.0,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,
64829,Patzam,1998.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,20.0,20.0,,,,,,,2.0,5.0,1.0,,,,,,,,,,Abstract Game,Jean Georges,,,Abstract Strategy,,BFM,
64831,Komikan,,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,20.0,20.0,,,,,,,2.0,8.0,2.0,,,,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,,,
64842,Vendemmia!,2007.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,120.0,120.0,,,,,,,4.0,6.375,0.414578,,3.0,,,,,,,,,,,,,Food & Drink: Wine,(Self-Published),120.0
64843,Counterpoint,,2.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,6688,,,26.0,7.41,1.31185,,2.0,,,,,,,,,David Parlett,,,Card Game,Components: Traditional Playing Cards,(Web published),
64844,Cross Purposes,,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,8.0,7.125,1.05327,,2.0,,,,,,,,,David Parlett,,,Card Game,Components: Traditional Playing Cards,(Web published),
64845,The Horror,2008.0,1.0,4.0,1.0,4.0,1.0,4.0,10.0,,120.0,120.0,,,,,,,1.0,10.0,,,,,,,,,,,War Game,Ken Lewis,,,,,Radioactive Press,
64852,Panzer Clash,2011.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,30.0,30.0,,,,,,,2.0,8.0,2.0,,,,,,,,,,War Game,Andreas Propst,Andreas Propst,,,Players: Two Player Only Games,,
64853,Dracula,,2.0,4.0,2.0,4.0,2.0,4.0,,,15.0,15.0,,,,,,,15.0,6.88333,0.978377,,,,,,,,,,,David Parlett,,,,,(Web published),
64855,Putt'n Score,2001.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,,10.0,10.0,,,,,,,2.0,6.0,2.0,,,,,,,,,,Children's Game,(Uncredited),,,,,Hilco Corporation,
64857,Shocking Quiz,,1.0,4.0,1.0,4.0,1.0,4.0,14.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,(Uncredited),,,,Components: Electrical Shock,Paladone,
64864,Fantasy Heroes Skirmish,2005.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Hand Management,,Players: Two Player Only Games,(Web published),
64870,GolfEgo,2007.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,,,,,,,1.0,2.0,,,,,,,,,,,,Jolande Penninks,,,Sports,Sports: Golf,GPIP Design,
64874,Old Janx Spirit,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,4.0,5.75,0.829156,,,,,,,,,,,David L. Van Slyke,P. D. Magnus,Set Collection,,,(Web published),
64875,Yahtzee Hands Down Card Game,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,15.0,15.0,,,,,,23667.0,208.0,5.16486,1.69254,5.45706,1.1111,,,,,,,,Family Game,(Uncredited),(Uncredited),,,Game: Yahtzee,,15.0
64877,Flashpoint,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,16442.0,36.0,6.56944,1.34636,5.51784,,,,,,,,,,David Parlett,,,Card Game,Components: Traditional Playing Cards,(Web published),
64880,Trafik-monopol,1959.0,2.0,5.0,2.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,,Kärnan,
64881,Trafik-Snurran,1958.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,Children's Game,Sigvard Ekberg,,,,,Pan-Thomas,
64887,Golden Gate,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,15.0,15.0,,,,,,,13.0,5.95385,1.11052,,1.25,,,,,,,,Children's Game,Thierry Denoual,Thierry Denoual,,Card Game,,Blue Orange Games,15.0
64888,PigzUp!,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,10.0,10.0,,,,,,,23.0,6.30783,1.66972,,1.0,,,,,,,,Children's Game,Thierry Denoual,Thierry Denoual,,,Animals: Pigs,Blue Orange Games,10.0
64890,PeekPoker,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,20.0,20.0,,,,,,,14.0,5.35,1.92196,,,,,,,,,,,Thierry Denoual,Thierry Denoual,,,Traditional Card Games: Poker,Blue Orange Games,
